Index,종목코드,종목명,시장구분,연도,결산월,업종,업종별 배당률,주식배당,현금배당_액면가,현금배당_주당배당금,현금배당_시가배당률,현금배당_배당성향,현금배당_기말주식수,현금배당_총배당금액,주가,배당횟수,총자산,장부가치 자기자본,세후영업이익,총자산변화율,총매출액,영업이익률,영업이익률 표준편차
1541.0,5440.0,현대지에프홀딩스,KOSPI,2019.0,12.0,유통,1.67,-,500,210,1.8,28.674,"97,704,482","18,334,454,670",7805.0,1.0,2966575687000.0,2116376181000 ,89886611000.0,4.55,3124339158000.0,2.88,0.59
1542.0,5440.0,현대지에프홀딩스,KOSPI,2020.0,12.0,유통,1.53,-,500,210,2.4,22.479,"97,704,482","18,334,454,670",5770.0,1.0,3068465672000.0,2190177890000 ,78571680000.0,3.43,3238489082000.0,2.43,0.79
1543.0,5440.0,현대지에프홀딩스,KOSPI,2021.0,12.0,유통,1.59,-,500,210,2.45,44.351,"97,704,482","18,334,454,670",5644.0,1.0,3109986792000.0,2210470978000 ,58615990000.0,1.35,3486080421000.0,1.68,0.97
1544.0,5440.0,현대지에프홀딩스,KOSPI,2022.0,12.0,유통,2.79,-,500,210,3.12,43.313,"97,704,482","18,334,454,670",4433.0,1.0,3185133373000.0,2195929864000 ,60030394000.0,2.42,3923177808000.0,1.53,1.09
1545.0,5440.0,현대지에프홀딩스,KOSPI,2023.0,12.0,기타금융,0.34,-,500,200,5.3,2.832,"155,904,301","31,180,860,200",3640.0,1.0,5051682271000.0,3520953816000 ,-11033826000.0,58.6,2629493454000.0,-0.42,1.27
1547.0,5490.0,POSCO홀딩스,KOSPI,2016.0,12.0,금속,2.06,-,"5,000","8,000",3.1,61.057,"87,186,835","639,978,123,500",257500.0,3.0,79762994519614.0,45838394305596 ,2844320000000.0,-0.8,53083512926398.0,5.36,0.86
1548.0,5490.0,POSCO홀딩스,KOSPI,2017.0,12.0,금속,1.85,-,"5,000","8,000",2.4,21.523,"87,186,835","639,991,403,500",332500.0,4.0,79024959079531.0,47464008540640 ,4621830000000.0,-0.93,60655099616772.0,7.62,1.77
1549.0,5490.0,POSCO홀딩스,KOSPI,2018.0,12.0,금속,2.47,-,"5,000","10,000",4,42.282,"87,186,835","800,011,320,000",243000.0,4.0,78248265216732.0,46759550870407 ,5542600000000.0,-0.98,64977777434194.0,8.53,2.02
1550.0,5490.0,POSCO홀딩스,KOSPI,2019.0,12.0,금속,3.04,-,"5,000","10,000",4.1,40.409,"87,186,835","801,156,410,000",236500.0,4.0,79058661130791.0,47794706820275 ,3868850000000.0,1.04,64366847807959.0,6.01,1.76
1551.0,5490.0,POSCO홀딩스,KOSPI,2020.0,12.0,금속,2.73,-,"5,000","8,000",3,34.689,"87,186,835","620,287,272,500",272000.0,4.0,79086973226376.0,47674592085081 ,2403040000000.0,0.04,57792795732820.0,4.16,1.75
1552.0,5490.0,POSCO홀딩스,KOSPI,2021.0,12.0,금속,2.09,-,"5,000","17,000",6,17.866,"87,186,835","1,285,634,724,000",274500.0,4.0,91471614111915.0,54804943351665 ,9238090000000.0,15.66,76332345050013.0,12.1,2.98
1553.0,5490.0,POSCO홀딩스,KOSPI,2022.0,12.0,금속,4.05,-,"5,000","12,000",4.1,25.564,"84,571,230","910,190,124,000",276500.0,,,,,,,,
1554.0,5490.0,POSCO홀딩스,KOSPI,2023.0,12.0,금속,2.37,-,"5,000","10,000",2.4,41.106,"84,571,230","758,762,070,000",499500.0,3.0,100945394185079.0,59663897393468 ,3531420000000.0,,77127197108585.0,4.58,3.68
1556.0,5500.0,삼진제약,KOSPI,2016.0,12.0,제약,0.49,-,"1,000",700,2,28.889,"13,900,000","8,717,013,900",34750.0,1.0,227572906698.0,169694918627 ,42058096909.0,3.1,239312893938.0,17.57,0.68
1557.0,5500.0,삼진제약,KOSPI,2017.0,12.0,제약,0.25,-,"1,000",800,2.2,27.495,"13,900,000","9,842,257,600",35850.0,1.0,241847411619.0,193467256877 ,46946540180.0,6.27,245271927859.0,19.14,1.28
1558.0,5500.0,삼진제약,KOSPI,2018.0,12.0,제약,0.19,-,"1,000",800,2,38.558,"13,900,000","9,842,257,600",40150.0,1.0,250271903343.0,205319743426 ,59541705415.0,3.48,260016571278.0,22.9,2.77
1559.0,5500.0,삼진제약,KOSPI,2019.0,12.0,제약,0.21,-,"1,000",800,3.2,87.239,"13,900,000","9,842,257,600",24950.0,1.0,244151047503.0,197474215209 ,44896604148.0,-2.45,241926177085.0,18.56,2.41
1560.0,5500.0,삼진제약,KOSPI,2020.0,12.0,제약,0.11,-,"1,000",800,2.8,35.303,"13,900,000","9,842,257,600",27250.0,1.0,269033497761.0,213456244656 ,32242007660.0,10.19,235164889488.0,13.71,3.3
1561.0,5500.0,삼진제약,KOSPI,2021.0,12.0,제약,0.12,-,"1,000",800,3,34.651,"13,900,000","9,842,257,600",26300.0,1.0,332495964826.0,234168018137 ,33911426198.0,23.59,250070355495.0,13.56,3.96
1562.0,5500.0,삼진제약,KOSPI,2022.0,12.0,제약,0.29,-,"1,000",800,3,48.33,"13,900,000","10,584,730,400",25650.0,1.0,406556944095.0,275864152918 ,23184322386.0,22.27,274031808452.0,8.46,5.49
1563.0,5500.0,삼진제약,KOSPI,2023.0,12.0,제약,0.23,-,"1,000",800,3.7,54.057,"13,900,000","10,219,971,200",21600.0,1.0,419901236797.0,265364997650 ,20484355464.0,3.28,292128533737.0,7.01,4.62
1565.0,5610.0,SPC삼립,KOSPI,2016.0,12.0,음식료·담배,0.94,-,"5,000",956,0.6,10.829,"8,629,009","5,363,996,096",169500.0,1.0,674649803577.0,292335919917 ,65502556582.0,10.08,1870335371370.0,3.5,0.45
1566.0,5610.0,SPC삼립,KOSPI,2017.0,12.0,음식료·담배,0.89,-,"5,000",956,0.6,13.441,"8,629,009","5,134,103,908",156500.0,1.0,734419791199.0,280023819375 ,54666254088.0,8.86,2065510858297.0,2.65,0.75
1567.0,5610.0,SPC삼립,KOSPI,2018.0,12.0,음식료·담배,1.18,-,"5,000","1,004",0.8,12.721,"8,629,009","5,364,232,132",127500.0,1.0,752266529519.0,313951379363 ,59920179383.0,2.43,2200883745006.0,2.72,0.71
1568.0,5610.0,SPC삼립,KOSPI,2019.0,12.0,음식료·담배,1.39,-,"5,000","1,104",1.3,29.162,"8,629,009","5,901,855,792",87200.0,1.0,1196293065818.0,322737723820 ,46977693390.0,59.03,2499238195608.0,1.88,0.87
1569.0,5610.0,SPC삼립,KOSPI,2020.0,12.0,음식료·담배,1.16,-,"5,000","1,104",1.6,-47.661,"8,629,009","5,900,415,792",72000.0,1.0,1181871545430.0,302995316092 ,51123260018.0,-1.21,2542709430184.0,2.01,0.65
1570.0,5610.0,SPC삼립,KOSPI,2021.0,12.0,음식료·담배,1.34,-,"5,000","1,500",2.1,22.196,"8,629,009","8,983,094,500",70800.0,1.0,1222983111086.0,335030717758 ,66177207700.0,3.48,2946653786654.0,2.25,0.37
1571.0,5610.0,SPC삼립,KOSPI,2022.0,12.0,음식료·담배,1.43,-,"5,000","1,700",2.3,25.882,"8,629,009","13,778,879,100",71300.0,1.0,1295399585606.0,389108878435 ,89513471496.0,5.92,3314547280509.0,2.7,0.39
1572.0,5610.0,SPC삼립,KOSPI,2023.0,12.0,음식료·담배,1.7,-,"5,000","1,700",2.7,27.433,"8,629,009","13,778,879,100",62600.0,1.0,1293732304548.0,419012689858 ,91734322533.0,-0.13,3433322296454.0,2.67,0.37
1574.0,5670.0,푸드웰,KOSDAQ,2016.0,12.0,음식료·담배,0.63,-,500,75,0.99,27.894,"8,000,000","600,000,000",5865.0,1.0,130488666719.0,47592149656 ,3750637782.0,17.1,108214044420.0,3.47,0.29
1575.0,5670.0,푸드웰,KOSDAQ,2017.0,12.0,음식료·담배,0.53,-,500,75,1.5,20.098,"8,000,000","589,083,225",3893.0,1.0,127687397688.0,48177488692 ,4814874292.0,-2.15,116866659997.0,4.12,0.33
1576.0,5670.0,푸드웰,KOSDAQ,2018.0,12.0,음식료·담배,0.7,-,500,75,1.25,10.79,"8,000,000","586,335,675",4761.0,1.0,131300349734.0,52148881499 ,7465657898.0,2.83,123789970607.0,6.03,1.14
1577.0,5670.0,푸드웰,KOSDAQ,2019.0,12.0,음식료·담배,0.93,-,500,100,1.76,3.062,"10,000,000","979,519,900",6100.0,1.0,149502309732.0,82900652751 ,8582865439.0,13.86,143937185321.0,5.96,1.21
1578.0,5670.0,푸드웰,KOSDAQ,2020.0,12.0,음식료·담배,0.82,-,500,85,1.1,14.38,"10,000,000","826,147,470",7450.0,1.0,141750011902.0,87582282032 ,6183740676.0,-5.19,137335986136.0,4.5,1.14
1579.0,5670.0,푸드웰,KOSDAQ,2021.0,12.0,음식료·담배,0.86,-,500,90,1.3,11.445,"10,000,000","876,544,380",7040.0,1.0,153153208353.0,96723985113 ,6091672921.0,8.04,148290775880.0,4.11,0.97
1580.0,5670.0,푸드웰,KOSDAQ,2022.0,12.0,음식료·담배,1.31,-,500,90,1.55,17.282,"10,000,000","850,269,600",5400.0,1.0,206903375017.0,102019811939 ,6061317355.0,35.1,183932294383.0,3.3,1.19
1581.0,5670.0,푸드웰,KOSDAQ,2023.0,12.0,음식료·담배,0.97,-,500,90,1.8,16.05,"10,000,000","848,543,130",4930.0,1.0,220507295795.0,108222008027 ,8286725452.0,6.58,228487093117.0,3.63,1.03
1583.0,5680.0,삼영전자공업,KOSPI,2016.0,12.0,전기·전자,1.06,-,500,200,1.6,30.285,"20,000,000","4,000,000,000",12150.0,1.0,492573625878.0,468629572938 ,9650048543.0,1.19,214931095558.0,4.49,0.56
1584.0,5680.0,삼영전자공업,KOSPI,2017.0,12.0,전기·전자,0.97,-,500,250,1.9,47.259,"20,000,000","5,000,000,000",13050.0,1.0,497600533268.0,470832970909 ,8928340794.0,1.02,229376304638.0,3.89,0.7
1585.0,5680.0,삼영전자공업,KOSPI,2018.0,12.0,전기·전자,1.92,-,500,250,2.09,33.047,"20,000,000","5,000,000,000",11850.0,1.0,508021433074.0,480471440068 ,13097452337.0,2.09,249682908214.0,5.25,0.67
1586.0,5680.0,삼영전자공업,KOSPI,2019.0,12.0,전기·전자,2.14,-,500,250,2.77,58.452,"20,000,000","5,000,000,000",9020.0,1.0,502682602784.0,484393092180 ,4637105880.0,-1.05,200957322185.0,2.31,1.23
1587.0,5680.0,삼영전자공업,KOSPI,2020.0,12.0,전기·전자,1.4,-,500,250,2.65,43.768,"20,000,000","5,000,000,000",10200.0,1.0,513873621850.0,490894305105 ,9249986884.0,2.23,200568030314.0,4.61,1.12
1588.0,5680.0,삼영전자공업,KOSPI,2021.0,12.0,전기·전자,2.7,-,500,300,2.69,35.232,"20,000,000","6,000,000,000",11400.0,1.0,543640907269.0,511758521283 ,15712130457.0,5.79,238877794978.0,6.58,1.59
1589.0,5680.0,삼영전자공업,KOSPI,2022.0,12.0,전기·전자,1.8,-,500,300,3.14,33.005,"20,000,000","6,000,000,000",9300.0,1.0,539337299822.0,521757690647 ,16282037403.0,-0.79,227806509955.0,7.15,1.9
1590.0,5680.0,삼영전자공업,KOSPI,2023.0,12.0,전기·전자,1.25,-,500,300,3.45,43.365,"20,000,000","6,000,000,000",8570.0,1.0,544042879787.0,529626204677 ,6457447965.0,0.87,177289642415.0,3.64,2.02
1592.0,5710.0,대원산업,KOSDAQ,2016.0,12.0,운송장비·부품,1.0,-,500,100,1.1,4.255,"18,216,000","1,821,600,000",8370.0,1.0,437539125541.0,221444272333 ,40474899774.0,42.5,823571832855.0,4.91,2.07
1593.0,5710.0,대원산업,KOSDAQ,2017.0,12.0,운송장비·부품,0.9,-,500,125,1.5,7.375,"20,037,600","2,504,700,000",7810.0,1.0,423782661632.0,252443794221 ,42586640345.0,-3.14,797044137024.0,5.34,1.83
1594.0,5710.0,대원산업,KOSDAQ,2018.0,12.0,운송장비·부품,0.65,-,500,125,2.3,8.919,"20,037,600","2,504,700,000",5370.0,1.0,455293225155.0,276109964774 ,30479565541.0,7.44,696997677693.0,4.37,1.5
1595.0,5710.0,대원산업,KOSDAQ,2019.0,12.0,운송장비·부품,0.41,-,500,125,2.1,6.201,"20,037,600","2,504,700,000",5920.0,1.0,482983759510.0,311378122558 ,26275512061.0,6.08,660965708904.0,3.98,1.3
1596.0,5710.0,대원산업,KOSDAQ,2020.0,12.0,운송장비·부품,0.36,-,500,125,2.2,13.864,"20,037,600","2,504,700,000",5530.0,1.0,508926254672.0,332306513260 ,28056061972.0,5.37,642639916903.0,4.37,0.53
1597.0,5710.0,대원산업,KOSDAQ,2021.0,12.0,운송장비·부품,0.36,-,500,125,1.9,7.649,"20,037,600","2,504,700,000",6890.0,1.0,551162393540.0,371808415888 ,30120186050.0,8.3,762636418826.0,3.95,0.56
1598.0,5710.0,대원산업,KOSDAQ,2022.0,12.0,운송장비·부품,0.85,-,500,175,3.1,9.312,"20,037,600","3,506,580,000",5310.0,1.0,559314457815.0,417662361807 ,31395680385.0,1.48,737040613357.0,4.26,0.21
1599.0,5710.0,대원산업,KOSDAQ,2023.0,12.0,운송장비·부품,0.89,-,500,175,2.9,9.811,"20,037,600","3,506,580,000",5840.0,1.0,564690779067.0,445755758946 ,47307118109.0,0.96,778642594157.0,6.08,0.89
1601.0,5720.0,넥센,KOSPI,2016.0,12.0,일반서비스,1.3,-,500,75,0.9,4.115,"50,880,170","4,089,660,750",8080.0,1.0,970602746948.0,820785414187 ,109069000000.0,9.91,321408358067.0,33.93,4.18
1602.0,5720.0,넥센,KOSPI,2017.0,12.0,기타금융,0.75,-,500,75,1,5.241,"53,543,977","4,289,446,275",7590.0,1.0,1085451847674.0,917075024478 ,73407302896.0,11.83,314030027354.0,23.38,5.29
1603.0,5720.0,넥센,KOSPI,2018.0,12.0,기타금융,1.01,-,500,75,1.4,4.773,"53,543,977","4,226,258,700",5500.0,1.0,3825103266697.0,1882757212529 ,143585000000.0,252.4,1360025189266.0,10.56,9.93
1604.0,5720.0,넥센,KOSPI,2019.0,12.0,화학,1.96,-,500,80,1.3,3.965,"53,543,977","4,506,869,080",6050.0,1.0,4098014996093.0,2016503396562 ,225120000000.0,7.13,2291341653602.0,9.82,10.68
1605.0,5720.0,넥센,KOSPI,2020.0,12.0,화학,0.94,-,500,85,1.85,621.207,"53,543,977","4,777,084,555",4630.0,1.0,4239211984013.0,2041278847269 ,62331788527.0,3.45,1968536372991.0,3.17,12.33
1606.0,5720.0,넥센,KOSPI,2021.0,12.0,화학,1.1,-,500,100,2.18,18.841,"53,543,977","5,543,276,800",4560.0,1.0,4572292481109.0,2116797176467 ,33579042980.0,7.86,2403881270993.0,1.4,8.65
1607.0,5720.0,넥센,KOSPI,2022.0,12.0,화학,2.41,-,500,110,2.7,335.381,"53,543,977","5,959,714,180",4105.0,1.0,4726896214044.0,2131183569996 ,-22542977056.0,3.38,3003950006220.0,-0.75,5.08
1608.0,5720.0,넥센,KOSPI,2023.0,12.0,화학,2.11,-,500,125,3,6.601,"53,543,977","6,630,820,250",4165.0,1.0,5060957367879.0,2231606324070 ,221038000000.0,7.07,3036061854464.0,7.28,4.31
1610.0,5740.0,크라운해태홀딩스,KOSPI,2016.0,12.0,음식료·담배,0.94,-,500,200,0.68,6.823,"14,735,240","3,042,658,750",15023.0,1.0,1177800258435.0,404861317487 ,65925319539.0,5.01,1188834513181.0,5.55,1.21
1611.0,5740.0,크라운해태홀딩스,KOSPI,2017.0,12.0,기타금융,0.75,-,500,100,0.66,0.865,"14,847,347","1,517,189,335",15100.0,1.0,1311341477303.0,492976763911 ,34196284092.0,11.34,1002111627849.0,3.41,1.93
1612.0,5740.0,크라운해태홀딩스,KOSPI,2018.0,12.0,기타금융,1.01,-,500,100,0.88,14.022,"14,847,347","1,517,189,335",11300.0,1.0,1286504595536.0,493693418325 ,41544954339.0,-1.89,1092084363826.0,3.8,1.77
1613.0,5740.0,크라운해태홀딩스,KOSPI,2019.0,12.0,기타금융,1.05,-,500,100,0.94,-6.74,"14,847,347","1,517,189,335",10400.0,1.0,1238166154288.0,459906842384 ,39432521566.0,-3.76,1055213955309.0,3.74,1.63
1614.0,5740.0,크라운해태홀딩스,KOSPI,2020.0,12.0,기타금융,1.04,-,500,100,1.13,3.714,"14,847,347","1,498,189,335",8810.0,1.0,1093370177549.0,487140195466 ,54315676779.0,-11.69,923222519676.0,5.88,1.15
1615.0,5740.0,크라운해태홀딩스,KOSPI,2021.0,12.0,기타금융,1.34,-,500,100,1.17,13.395,"14,847,347","1,498,189,335",8580.0,1.0,1115739131697.0,489358024573 ,39307029722.0,2.05,928177931986.0,4.23,0.98
1616.0,5740.0,크라운해태홀딩스,KOSPI,2022.0,12.0,기타금융,1.62,-,500,100,1.48,6.308,"14,847,347","1,498,189,335",6790.0,1.0,1153770087447.0,517958395592 ,38440307559.0,3.41,979071454561.0,3.93,0.89
1617.0,5740.0,크라운해태홀딩스,KOSPI,2023.0,12.0,기타금융,0.34,-,500,100,1.71,3.626,"14,847,347","1,498,189,335",5790.0,1.0,1155786931774.0,543948918099 ,71034057046.0,0.17,1035541074592.0,6.86,1.37
1619.0,5750.0,대림비앤코,KOSPI,2016.0,12.0,비금속,1.33,-,"1,000",130,1.6,29.456,"15,501,672","2,167,391,200",8330.0,1.0,300494197564.0,154364210362 ,14349729461.0,6.66,209090129871.0,6.86,0.11
1620.0,5750.0,대림비앤코,KOSPI,2017.0,12.0,비금속,1.62,-,"1,000",150,2.3,37.126,"16,672,240","2,500,836,000",6380.0,1.0,304673006687.0,159230289446 ,12117330911.0,1.39,232886929854.0,5.2,0.92
1621.0,5750.0,대림비앤코,KOSPI,2018.0,12.0,비금속,2.41,-,"1,000",150,3.2,63.569,"16,672,240","2,493,186,000",4565.0,1.0,301673357508.0,160091365379 ,7366682274.0,-0.98,247179476642.0,2.98,1.8
1622.0,5750.0,대림비앤코,KOSPI,2019.0,12.0,비금속,3.32,-,"1,000",130,3.1,105.857,"16,672,240","2,145,717,340",4175.0,1.0,309166165986.0,159409462184 ,4133196863.0,2.48,236449075047.0,1.75,2.27
1623.0,5750.0,대림비앤코,KOSPI,2020.0,12.0,비금속,2.01,-,"1,000",130,2.2,-122.521,"16,672,240","2,167,391,200",6370.0,1.0,326324587789.0,157839575410 ,1726068653.0,5.55,232365627314.0,0.74,2.51
1624.0,5750.0,대림비앤코,KOSPI,2021.0,12.0,비금속,1.8,-,"1,000",130,1.8,236.873,"16,672,240","2,167,391,200",7360.0,1.0,326583009080.0,157388850913 ,2416118382.0,0.08,260359422259.0,0.93,1.84
1625.0,5750.0,대림비앤코,KOSPI,2022.0,12.0,비금속,2.01,-,"1,000",110,2.9,-213.25,"16,672,240","1,833,946,400",3770.0,1.0,337590812772.0,157961649402 ,1454990634.0,3.37,253490953035.0,0.57,1.0
1626.0,5750.0,대림비앤코,KOSPI,2023.0,12.0,비금속,4.51,-,"1,000",110,3,-33.056,"16,672,240","1,833,946,400",3645.0,1.0,347656027998.0,160641169991 ,4059070397.0,2.98,266280932560.0,1.52,0.51
1628.0,5800.0,신영와코루,KOSPI,2016.0,12.0,섬유·의류,0.94,-,"5,000","2,500",1.5,12.983,"900,000","2,250,000,000",17150.0,1.0,334494513210.0,300267733699 ,3163425377.0,5.29,179458126739.0,1.76,1.13
1629.0,5800.0,신영와코루,KOSPI,2017.0,12.0,섬유·의류,1.04,-,"5,000","1,500",1,14.793,"900,000","1,350,000,000",15000.0,1.0,331622240420.0,304783173939 ,5962661655.0,-0.86,182408177952.0,3.27,0.9
1630.0,5800.0,신영와코루,KOSPI,2018.0,12.0,섬유·의류,1.32,-,"5,000","1,500",1,49.834,"900,000","1,350,000,000",13100.0,1.0,335722109064.0,308312062072 ,752835367.0,1.24,171440942426.0,0.44,1.39
1631.0,5800.0,신영와코루,KOSPI,2019.0,12.0,섬유·의류,1.32,-,"5,000","1,500",1.5,35.396,"900,000","1,350,000,000",10000.0,1.0,348312196066.0,314364732964 ,215265955.0,3.75,178061481917.0,0.12,1.52
1632.0,5800.0,신영와코루,KOSPI,2020.0,12.0,섬유·의류,1.59,-,"5,000","1,500",1.4,46.217,"900,000","1,350,000,000",10450.0,1.0,373426209052.0,317163543093 ,515442717.0,7.21,177981407270.0,0.29,1.34
1633.0,5800.0,신영와코루,KOSPI,2021.0,12.0,섬유·의류,0.53,-,"5,000","1,500",1.3,20.795,"900,000","1,350,000,000",11850.0,1.0,388668603657.0,322918244369 ,3690487329.0,4.08,189412826757.0,1.95,1.36
1634.0,5800.0,신영와코루,KOSPI,2022.0,12.0,섬유·의류,1.3,-,500,150,1.4,5.744,"9,000,000","1,350,000,000",11150.0,1.0,425804458911.0,362720745342 ,6613866012.0,9.55,201443944940.0,3.28,1.37
1635.0,5800.0,신영와코루,KOSPI,2023.0,12.0,섬유·의류,2.34,-,500,150,1.6,26.951,"9,000,000","1,350,000,000",9440.0,1.0,401719803161.0,365678215759 ,2157294604.0,-5.66,202775168754.0,1.06,1.3
1637.0,5810.0,풍산홀딩스,KOSPI,2016.0,12.0,일반서비스,1.3,-,"5,000","1,400",2.9,14.86,"7,835,167","9,088,723,000",22575.0,1.0,762651033101.0,643384527711 ,66523269505.0,9.18,297587275271.0,22.35,6.55
1638.0,5810.0,풍산홀딩스,KOSPI,2017.0,12.0,기타금융,0.75,-,"5,000","1,800",3.4,17.259,"7,835,167","11,685,501,000",24437.0,1.0,818457485598.0,683167107747 ,73629195926.0,7.32,314763117386.0,23.39,5.68
1639.0,5810.0,풍산홀딩스,KOSPI,2018.0,12.0,기타금융,1.01,-,"5,000","1,700",4.5,31.121,"7,835,167","11,036,306,500",17106.0,1.0,879345785241.0,713431114646 ,36543323360.0,7.44,306063835541.0,11.94,6.01
1640.0,5810.0,풍산홀딩스,KOSPI,2019.0,12.0,기타금융,1.05,-,"5,000","1,400",4.1,37.596,"7,835,167","9,088,723,000",15802.0,1.0,938630238588.0,722323679744 ,10790649547.0,6.74,264414748503.0,4.08,8.01
1641.0,5810.0,풍산홀딩스,KOSPI,2020.0,12.0,기타금융,1.04,-,"5,000","1,200",4.2,59.518,"7,835,167","7,790,334,000",13265.0,1.0,975300449801.0,727870541162 ,9409005842.0,3.91,265940729741.0,3.54,9.56
1642.0,5810.0,풍산홀딩스,KOSPI,2021.0,12.0,기타금융,1.34,-,"5,000","1,400",4.8,7.844,"10,409,528","13,629,800,800",19141.0,1.0,1051956003593.0,896274083149 ,96828238680.0,7.86,487784677999.0,19.85,9.0
1643.0,5810.0,풍산홀딩스,KOSPI,2022.0,12.0,기타금융,1.62,-,"5,000","1,300",4.5,17.019,"10,409,528","12,463,786,400",19141.0,1.0,1142781392226.0,964559570378 ,80160431979.0,8.63,387671434890.0,20.68,8.24
1644.0,5810.0,풍산홀딩스,KOSPI,2023.0,12.0,기타금융,0.34,-,"5,000","1,400",3.8,15.778,"9,998,528","13,156,539,200",24991.0,1.0,1194251204655.0,1023904316175 ,67837648307.0,4.5,406728730515.0,16.68,8.49
1646.0,5820.0,원림,KOSPI,2016.0,12.0,섬유·의류,0.94,-,"5,000",500,2.2,9.387,"2,200,000","979,705,000",21884.0,1.0,141503999267.0,108736393535 ,10393667448.0,6.14,85356168634.0,12.18,2.38
1647.0,5820.0,원림,KOSPI,2017.0,12.0,섬유·의류,1.04,-,"5,000",250,1.1,8.884,"2,200,000","489,852,500",22171.0,1.0,147494203784.0,113254773302 ,4981258703.0,4.23,74081963647.0,6.72,2.75
1648.0,5820.0,원림,KOSPI,2019.0,12.0,섬유·의류,1.32,-,"5,000",250,1.4,11.264,"2,200,000","489,852,500",17382.0,1.0,163100686590.0,116333875081 ,4181832494.0,8.71,79052711178.0,5.29,3.65
1649.0,5820.0,원림,KOSPI,2020.0,12.0,섬유·의류,1.59,0.05,"5,000",500,2.5,5.352,"2,200,000","979,705,000",19700.0,1.0,177323381954.0,133393419510 ,5424322792.0,8.72,68366893076.0,7.93,3.57
1650.0,5820.0,원림,KOSPI,2021.0,12.0,섬유·의류,0.53,-,"5,000",250,1.3,18.877,"2,297,970","514,207,500",19300.0,1.0,170283437144.0,135439017833 ,3192709036.0,-3.97,79683129520.0,4.01,2.15
1651.0,5820.0,원림,KOSPI,2022.0,12.0,섬유·의류,1.3,-,"5,000",350,1.7,7.809,"2,297,970","719,890,500",20550.0,1.0,169931826485.0,143929258015 ,3400937500.0,-0.21,81927170601.0,4.15,2.02
1652.0,5820.0,원림,KOSPI,2023.0,12.0,섬유·의류,2.34,-,"5,000",500,2.7,10.193,"2,297,970","1,028,415,000",18650.0,1.0,174969478824.0,151917181773 ,5066403417.0,2.96,84421858608.0,6.0,1.6
1654.0,5830.0,DB손해보험,KOSPI,2016.0,12.0,보험,1.85,-,500,"1,650",2.6,19.567,"70,800,000","104,442,261,000",62500.0,,,,,,,,
1655.0,5830.0,DB손해보험,KOSPI,2017.0,12.0,보험,1.67,-,500,"2,300",3.2,21.755,"70,800,000","145,586,182,000",71200.0,,,,,,,,
1656.0,5830.0,DB손해보험,KOSPI,2018.0,12.0,보험,3.16,-,500,"2,000",2.7,23.541,"70,800,000","126,596,680,000",70400.0,,,,,,,,
1657.0,5830.0,DB손해보험,KOSPI,2019.0,12.0,보험,3.8,-,500,"1,500",2.7,24.838,"70,800,000","94,947,510,000",52300.0,,,,,,,,
1658.0,5830.0,DB손해보험,KOSPI,2020.0,12.0,보험,3.27,-,500,"2,200",4.9,23.542,"70,800,000","132,095,631,800",43750.0,,,,,,,,
1659.0,5830.0,DB손해보험,KOSPI,2021.0,12.0,보험,3.28,-,500,"3,500",6,24.075,"70,800,000","210,152,141,500",54000.0,,,,,,,,
1660.0,5830.0,DB손해보험,KOSPI,2022.0,12.0,보험,3.72,-,500,"4,600",6.8,27.955,"70,800,000","276,199,957,400",65300.0,,,,,,,,
1661.0,5830.0,DB손해보험,KOSPI,2023.0,12.0,보험,3.78,-,500,"5,300",5.6,18.264,"70,800,000","318,230,385,700",83700.0,,,,,,,,
1663.0,5850.0,에스엘,KOSPI,2016.0,12.0,운송장비·부품,1.62,-,500,260,1.2,8.005,"33,865,090","8,804,923,400",17178.0,1.0,1631322201687.0,955397522096 ,111478000000.0,5.36,1620581390629.0,6.88,1.65
1664.0,5850.0,에스엘,KOSPI,2017.0,12.0,운송장비·부품,1.78,-,500,400,1.6,14.077,"33,865,090","13,546,036,000",19529.0,1.0,1600258897742.0,1023185127953 ,63359409073.0,-1.9,1489427600601.0,4.25,1.44
1665.0,5850.0,에스엘,KOSPI,2018.0,12.0,운송장비·부품,1.73,-,500,400,2,42.614,"33,865,090","13,546,036,000",15902.0,1.0,1709312924255.0,1022815937099 ,4577368039.0,6.81,1598634354303.0,0.29,2.73
1666.0,5850.0,에스엘,KOSPI,2020.0,12.0,운송장비·부품,1.46,-,500,500,3.1,35.867,"48,203,277","23,027,731,000",16250.0,1.0,2338956946126.0,1425168427662 ,93164163734.0,2.87,2505016886581.0,3.72,2.49
