종목코드,연도,영업이익률,영업이익률 표준편차
003120,2023,-10.24,4.45
003160,2015,1.47,
003160,2016,5.0,2.5
003160,2017,7.57,3.06
003160,2018,10.98,4.02
003160,2019,-5.97,6.48
003160,2020,3.4,6.36
003160,2021,7.27,6.52
003160,2022,4.83,6.32
003160,2023,2.86,5.02
003200,2015,5.62,
003200,2016,5.79,0.12
003200,2017,4.87,0.49
003200,2018,6.08,0.52
003200,2019,2.74,1.35
003200,2020,2.91,1.57
003200,2021,10.14,3.02
003200,2022,-2.7,4.73
003200,2023,-0.19,4.82
003220,2015,10.68,
003220,2016,12.11,1.01
003220,2017,9.53,1.29
003220,2018,10.73,1.06
003220,2019,11.05,0.92
003220,2020,7.81,1.64
003220,2021,5.48,2.3
003220,2022,8.98,2.28
003220,2023,6.12,2.24
003230,2015,2.46,
003230,2016,7.03,3.23
003230,2017,9.45,3.55
003230,2018,11.76,3.98
003230,2019,14.4,4.57
003230,2020,14.7,3.27
003230,2021,10.18,2.39
003230,2022,9.94,2.26
003230,2023,12.37,2.25
003240,2015,5.7,
003240,2016,5.99,0.21
003240,2017,8.27,1.41
003240,2018,10.66,2.31
003240,2019,9.99,2.26
003240,2020,3.08,3.1
003240,2021,13.71,3.92
003240,2022,-4.51,7.32
003240,2023,-4.39,8.26
003280,2015,2.51,
003280,2016,0.71,1.27
003280,2017,-1.57,2.04
003280,2018,-4.99,3.23
003280,2019,-12.1,5.76
003280,2020,-6.52,4.93
003280,2021,-2.29,4.2
003280,2022,16.69,10.96
003280,2023,14.9,12.96
003300,2015,8.76,
003300,2016,7.05,1.21
003300,2017,8.44,0.91
003300,2018,3.47,2.42
003300,2019,5.06,2.26
003300,2020,10.24,2.68
003300,2021,7.4,2.69
003300,2023,11.09,2.75
003310,2015,3.26,
003310,2016,3.8,0.38
003310,2017,4.19,0.47
003310,2018,3.99,0.4
003310,2019,3.21,0.44
003310,2020,5.25,0.75
003310,2021,3.14,0.86
003310,2022,5.57,1.13
003310,2023,7.32,1.76
003350,2015,10.65,
003350,2016,9.69,0.68
003350,2017,4.33,3.41
003350,2018,5.41,3.12
003350,2019,1.71,3.75
003350,2020,-3.51,4.87
003350,2021,-1.14,3.72
003350,2022,4.16,3.69
003350,2023,8.25,4.58
003380,2017,6.7,
003380,2018,4.82,1.33
003380,2019,4.17,1.31
003380,2020,4.58,1.12
003380,2021,6.89,1.27
003380,2022,6.83,1.3
003380,2023,4.71,1.32
003480,2015,-5.28,
003480,2016,-32.6,19.32
003480,2017,-6.81,15.35
003480,2018,2.92,15.38
003480,2019,4.38,14.88
003480,2020,6.64,16.21
003480,2021,5.02,5.34
003480,2022,2.58,1.65
003490,2015,7.65,
003490,2016,9.55,1.34
003490,2017,7.77,1.06
003490,2018,4.8,1.96
003490,2019,2.03,2.96
003490,2020,1.43,3.53
003490,2021,15.73,5.82
003490,2022,20.08,8.54
003490,2023,11.11,8.26
003550,2015,11.42,
003550,2016,12.54,0.79
003550,2017,18.46,3.78
003550,2018,16.44,3.3
003550,2019,15.57,2.88
003550,2020,25.67,4.92
003550,2021,35.87,8.51
003550,2022,27.02,8.38
003550,2023,21.34,7.5
003570,2015,7.63,
003570,2016,-0.31,5.61
003570,2017,-8.59,8.11
003570,2018,4.06,6.99
003570,2019,5.13,6.37
003570,2020,4.52,5.76
003570,2021,6.13,6.11
003570,2022,6.31,0.98
003570,2023,8.56,1.54
003610,2015,4.02,
003610,2016,5.22,0.85
003610,2017,4.28,0.63
003610,2018,1.32,1.67
003610,2019,1.6,1.73
003610,2020,-1.15,2.54
003610,2021,4.85,2.43
003610,2022,1.38,2.14
003610,2023,-3.12,3.02
003650,2015,7.16,
003650,2016,5.94,0.86
003650,2017,4.34,1.41
003650,2018,3.98,1.47
003650,2019,5.4,1.28
003650,2020,6.74,1.14
003650,2021,8.73,1.94
003650,2022,10.51,2.6
003650,2023,11.73,2.61
003670,2015,4.59,
003670,2016,7.64,2.16
003670,2017,8.68,2.13
003670,2018,7.68,1.77
003670,2019,6.06,1.61
003670,2020,3.85,1.89
003670,2021,6.12,1.84
003670,2022,5.02,1.42
003670,2023,0.75,2.22
003680,2015,1.62,
003680,2016,2.45,0.59
003680,2017,2.08,0.42
003680,2018,0.27,0.95
003680,2019,-3.06,2.24
003680,2020,2.39,2.35
003680,2021,-2.3,2.48
003680,2022,2.42,2.56
003680,2023,2.52,2.82
003720,2015,-9.88,
003720,2016,-5.59,3.03
003720,2017,-13.74,4.08
003720,2018,-6.09,3.8
003720,2019,-0.81,4.86
003720,2020,1.12,5.76
003720,2021,1.94,6.51
003720,2022,0.7,3.21
003720,2023,4.92,2.12
003780,2015,15.94,
003780,2016,12.2,2.64
003780,2017,4.12,6.04
003780,2018,5.09,5.69
003780,2019,14.78,5.49
003780,2020,12.27,4.77
003780,2021,8.97,4.56
003780,2022,6.32,4.04
003780,2023,8.71,3.32
003800,2015,17.83,
003800,2016,17.58,0.18
003800,2017,15.26,1.42
003800,2018,17.83,1.25
003800,2019,17.99,1.15
003800,2020,17.04,1.11
003800,2021,22.16,2.54
003800,2022,18.87,2.0
003800,2023,18.61,1.94
003830,2015,-9.49,
003830,2016,-1.9,5.37
003830,2017,5.19,7.34
003830,2018,2.06,6.34
003830,2019,4.27,5.98
003830,2020,3.45,2.77
003830,2021,2.69,1.24
003830,2022,4.23,0.97
003830,2023,1.78,1.06
003850,2015,6.86,
003850,2016,5.38,1.05
003850,2017,0.24,3.47
003850,2018,5.42,2.91
003850,2019,7.45,2.85
003850,2020,7.12,2.89
003850,2021,6.61,2.97
003850,2022,7.44,0.85
003850,2023,7.94,0.49
003920,2015,1.66,
003920,2016,3.38,1.22
003920,2017,0.44,1.48
003920,2018,0.8,1.31
003920,2019,0.04,1.33
003920,2020,-8.13,4.36
003920,2021,-8.14,4.7
003920,2022,-9.0,4.86
003920,2023,-7.26,3.71
003960,2015,2.49,
003960,2016,3.82,0.94
003960,2017,5.61,1.57
003960,2018,3.87,1.28
003960,2019,3.73,1.11
003960,2020,2.88,1.0
003960,2021,5.64,1.23
003960,2022,4.84,1.07
003960,2023,6.24,1.37
004000,2015,0.22,
004000,2016,2.68,1.74
004000,2017,9.58,4.85
004000,2018,15.36,6.86
004000,2019,14.46,6.82
004000,2020,11.02,5.04
004000,2021,13.73,2.43
004000,2022,16.41,2.04
004000,2023,8.75,3.01
004020,2015,9.08,
004020,2016,8.66,0.3
004020,2017,7.14,1.02
004020,2018,4.94,1.87
004020,2019,1.62,3.07
004020,2020,0.41,3.52
004020,2021,10.71,4.17
004020,2022,5.91,4.05
004020,2023,3.08,4.11
004080,2015,5.2,
004080,2016,3.4,1.27
004080,2017,3.33,1.06
004080,2018,0.91,1.76
004080,2019,2.44,1.56
004080,2020,2.71,1.01
004080,2021,10.28,3.66
004080,2022,8.85,4.22
004080,2023,10.1,3.97
004090,2015,4.67,
004090,2016,4.19,0.34
004090,2017,3.34,0.67
004090,2018,1.72,1.3
004090,2019,1.27,1.5
004090,2020,3.6,1.26
004090,2021,2.47,1.0
004090,2022,2.41,0.88
004090,2023,2.24,0.83
004100,2015,2.72,
004100,2016,3.28,0.4
004100,2017,2.13,0.58
004100,2018,1.6,0.73
004100,2019,-3.74,2.83
004100,2020,-0.83,2.8
004100,2021,-0.16,2.32
004100,2022,2.79,2.5
004100,2023,3.59,2.95
004140,2015,3.9,
004140,2016,7.27,2.38
004140,2017,2.99,2.25
004140,2018,2.69,2.1
004140,2019,3.31,1.86
004140,2020,4.15,1.86
004140,2021,4.66,0.82
004140,2022,3.63,0.76
004140,2023,4.58,0.59
004150,2015,6.47,
004150,2016,7.85,0.98
004150,2017,-0.04,4.21
004150,2018,5.46,3.46
004150,2019,2.18,3.24
004150,2020,3.47,3.03
004150,2021,4.44,2.13
004150,2022,4.09,1.21
004150,2023,0.9,1.46
004170,2015,10.22,
004170,2016,8.53,1.2
004170,2017,8.93,0.88
004170,2018,7.66,1.06
004170,2019,7.32,1.14
004170,2020,1.86,2.87
004170,2021,8.19,2.82
004170,2022,8.26,2.71
004170,2023,10.06,3.11
004250,2015,5.9,
004250,2016,4.14,1.24
004250,2017,4.32,0.97
004250,2018,3.6,0.99
004250,2019,4.37,0.86
004250,2020,4.8,0.43
004250,2021,5.81,0.81
004250,2022,4.31,0.81
004250,2023,5.81,0.75
004270,2015,3.67,
004270,2016,5.45,1.26
004270,2017,7.84,2.09
004270,2018,1.17,2.82
004270,2019,0.63,3.0
004270,2020,-2.65,4.15
004270,2021,6.79,4.43
004270,2022,2.59,3.43
004270,2023,-8.72,5.83
004310,2015,1.55,
004310,2016,1.94,0.28
004310,2017,1.54,0.23
004310,2018,-2.03,1.86
004310,2019,1.52,1.65
004310,2020,2.3,1.75
004310,2021,-1.12,1.9
004310,2022,4.9,2.77
004310,2023,3.83,2.31
004360,2015,3.89,
004360,2016,3.03,0.61
004360,2017,1.72,1.09
004360,2018,1.75,1.06
004360,2019,2.23,0.93
004360,2020,1.95,0.54
004360,2021,2.76,0.43
004360,2022,3.5,0.7
004360,2023,2.51,0.59
004370,2015,5.42,
004370,2016,4.05,0.97
004370,2017,4.36,0.72
004370,2018,3.96,0.67
004370,2019,3.36,0.76
004370,2020,6.07,1.02
004370,2021,3.99,1.03
004370,2022,3.58,1.08
004370,2023,6.22,1.39
004380,2015,10.68,
004380,2016,8.63,1.45
004380,2017,9.42,1.03
004380,2018,9.01,0.89
004380,2019,3.21,2.89
004380,2020,2.17,3.5
004380,2021,4.77,3.33
004380,2022,6.09,2.67
004380,2023,2.2,1.71
004430,2015,7.55,
004430,2016,11.0,2.44
004430,2017,7.51,2.0
004430,2018,6.88,1.87
004430,2019,7.28,1.67
004430,2020,8.42,1.65
004430,2021,10.59,1.48
004430,2022,13.92,2.9
004430,2023,5.68,3.2
004440,2017,5.85,
004440,2018,1.82,2.85
004440,2019,1.83,2.32
004440,2020,-0.14,2.52
004440,2021,5.99,2.72
004440,2022,-2.89,3.25
004440,2023,2.39,3.28
004450,2015,12.87,
004450,2016,13.3,0.3
004450,2017,10.48,1.52
004450,2018,10.03,1.65
004450,2019,7.84,2.23
004450,2020,6.78,2.53
004450,2021,5.4,2.15
004450,2022,2.33,2.87
004450,2023,4.4,2.14
004490,2015,9.97,
004490,2016,7.75,1.57
004490,2017,6.29,1.85
004490,2018,9.42,1.67
004490,2019,9.28,1.5
004490,2020,6.89,1.4
004490,2021,7.37,1.42
004490,2022,5.5,1.66
004490,2023,7.71,1.37
004540,2015,0.58,
004540,2016,2.6,1.43
004540,2017,-3.83,3.29
004540,2018,-4.67,3.49
004540,2019,0.87,3.18
004540,2020,8.8,5.45
004540,2021,2.25,5.42
004540,2022,0.62,4.82
004540,2023,-3.67,4.51
004560,2015,2.11,
004560,2016,5.5,2.4
004560,2017,4.24,1.71
004560,2018,4.92,1.48
004560,2019,4.98,1.33
004560,2020,4.91,0.45
004560,2021,10.48,2.57
004560,2022,2.61,2.92
004560,2023,-3.37,5.0
004590,2015,14.43,
004590,2016,13.01,1.0
004590,2017,12.83,0.88
004590,2018,14.14,0.8
004590,2019,13.24,0.71
004590,2020,13.9,0.57
004590,2021,16.06,1.25
004590,2022,14.55,1.05
004590,2023,12.07,1.49
004650,2015,9.83,
004650,2016,3.68,4.35
004650,2017,5.6,3.15
004650,2018,5.35,2.62
004650,2019,4.74,2.35
004650,2020,16.95,5.47
004650,2021,14.54,5.83
004650,2022,8.93,5.46
004650,2023,12.53,4.8
004690,2015,2.43,
004690,2016,1.98,0.32
004690,2017,1.86,0.3
004690,2018,2.38,0.29
004690,2019,2.47,0.28
004690,2020,2.98,0.44
004690,2021,1.86,0.47
004690,2022,1.58,0.55
004690,2023,3.08,0.66
004700,2015,4.07,
004700,2016,13.39,6.59
004700,2017,14.09,5.59
004700,2018,11.73,4.61
004700,2019,14.64,4.34
004700,2020,15.53,1.43
004700,2021,10.5,2.1
004700,2022,0.42,6.03
004700,2023,5.01,6.44
004710,2015,2.52,
004710,2016,2.88,0.25
004710,2017,3.26,0.37
004710,2018,1.85,0.6
004710,2019,2.62,0.52
004710,2020,2.72,0.52
004710,2021,-0.29,1.39
004710,2022,3.34,1.41
004710,2023,3.76,1.59
004770,2015,1.81,
004770,2016,6.03,2.98
004770,2017,7.11,2.8
004770,2018,3.46,2.41
004770,2019,16.49,5.71
004770,2020,7.31,4.94
004770,2021,10.87,4.92
004770,2022,9.67,4.8
004770,2023,7.07,3.82
004780,2015,8.17,
004780,2016,10.18,1.42
004780,2017,6.59,1.8
004780,2018,2.86,3.1
004780,2019,4.24,2.94
004780,2020,7.42,2.85
004780,2021,3.23,2.04
004780,2022,3.51,1.84
004780,2023,5.76,1.75
004800,2015,7.63,
004800,2016,8.52,0.63
004800,2017,6.14,1.2
004800,2018,4.8,1.64
004800,2019,7.02,1.43
004800,2020,4.99,1.54
004800,2021,18.1,5.6
004800,2022,1.74,6.31
004800,2023,2.75,6.58
004830,2015,0.71,
004830,2016,3.25,1.8
004830,2017,1.76,1.28
004830,2018,-2.71,2.53
004830,2019,0.54,2.2
004830,2020,4.73,2.84
004830,2021,3.45,2.87
004830,2022,3.94,3.07
004830,2023,4.72,1.73
004840,2015,10.85,
004840,2016,12.24,0.98
004840,2017,6.2,3.16
004840,2018,4.96,3.53
004840,2019,4.84,3.48
004840,2020,4.24,3.29
004840,2021,0.1,2.33
004840,2022,1.83,2.14
004840,2023,4.86,2.12
004890,2015,0.64,
004890,2016,4.03,2.4
004890,2017,6.19,2.8
004890,2018,4.43,2.32
004890,2019,-0.28,2.72
004890,2020,0.6,2.73
004890,2021,9.05,3.88
004890,2022,4.54,3.72
004890,2023,-0.96,4.19
004910,2015,9.67,
004910,2016,8.83,0.59
004910,2017,2.57,3.88
004910,2018,0.06,4.71
004910,2019,-0.18,4.75
004910,2020,-2.37,4.31
004910,2021,-3.69,2.41
004910,2022,-0.62,1.61
004910,2023,1.47,2.0
004960,2015,3.01,
004960,2016,3.93,0.65
004960,2017,6.72,1.93
004960,2018,10.01,3.15
004960,2019,7.67,2.84
004960,2020,7.7,2.2
004960,2021,3.41,2.39
004960,2022,3.23,2.97
004960,2023,1.13,2.93
004970,2015,-2.2,
004970,2016,1.93,2.92
004970,2017,7.12,4.67
004970,2018,2.09,3.81
004970,2019,-1.15,3.63
004970,2020,-1.31,3.42
004970,2021,4.88,3.7
004970,2022,3.34,2.74
004970,2023,3.21,2.84
004980,2015,5.19,
004980,2016,5.36,0.12
004980,2017,5.07,0.15
004980,2018,4.33,0.45
004980,2019,2.93,1.0
004980,2020,2.93,1.15
004980,2021,3.6,0.93
004980,2022,0.18,1.57
004980,2023,6.59,2.29
004990,2016,5.68,
004990,2019,1.97,2.62
004990,2020,1.72,2.22
004990,2021,2.18,0.23
004990,2022,3.47,0.78
004990,2023,3.26,0.79
005010,2015,1.88,
005010,2016,0.37,1.07
005010,2017,3.29,1.46
005010,2018,3.05,1.34
005010,2019,-2.41,2.34
005010,2020,4.83,2.86
005010,2021,10.25,4.53
005010,2022,28.05,11.7
005010,2023,16.11,11.56
005090,2015,4.83,
005090,2016,0.48,3.08
005090,2017,-5.32,5.09
005090,2018,-8.06,5.79
005090,2019,0.39,5.13
005090,2020,6.59,5.7
005090,2021,8.02,7.08
005090,2022,7.42,6.83
005090,2023,3.53,3.19
005110,2015,-19.51,
005110,2016,1.59,14.92
005110,2017,4.06,12.95
005110,2018,4.67,11.55
005110,2019,10.67,11.56
005110,2020,-13.1,8.86
005110,2021,-13.4,11.1
005110,2022,11.02,12.33
005110,2023,0.36,12.07
005160,2016,6.69,
005160,2017,4.89,1.27
005160,2018,1.95,2.39
005160,2019,4.89,1.96
005160,2020,3.19,1.81
005160,2021,4.79,1.33
005160,2022,0.14,2.01
005160,2023,-3.58,3.61
005180,2015,3.96,
005180,2016,4.58,0.44
005180,2017,4.05,0.34
005180,2018,4.6,0.34
005180,2019,5.21,0.5
005180,2020,4.15,0.46
005180,2021,2.29,1.09
005180,2022,3.11,1.17
005180,2023,8.05,2.24
005250,2015,9.5,
005250,2016,7.33,1.53
005250,2017,7.64,1.17
005250,2018,3.19,2.66
005250,2019,1.99,3.19
005250,2020,4.11,2.52
005250,2021,4.69,2.12
005250,2022,3.42,1.02
005250,2023,-0.8,2.19
005290,2015,8.24,
005290,2016,5.94,1.63
005290,2017,9.16,1.66
005290,2018,8.58,1.41
005290,2019,11.98,2.17
005290,2020,13.46,2.96
005290,2021,11.35,2.02
005290,2022,14.84,2.36
005290,2023,13.45,1.37
005300,2015,6.21,
005300,2016,6.28,0.05
005300,2017,3.31,1.69
005300,2018,3.62,1.61
005300,2019,4.43,1.41
005300,2020,4.31,1.16
005300,2021,7.27,1.57
005300,2022,7.84,1.92
005300,2023,6.53,1.63
005320,2015,5.08,
005320,2016,5.35,0.19
005320,2017,-3.06,4.78
005320,2018,2.62,3.9
005320,2019,-1.9,3.91
005320,2020,10.49,5.52
005320,2021,-1.58,5.56
005320,2022,5.16,5.15
005320,2023,-1.6,5.54
005360,2015,6.76,
005360,2016,7.2,0.31
005360,2017,5.52,0.87
005360,2018,5.12,0.99
005360,2019,1.39,2.29
005360,2020,0.03,3.01
005360,2021,3.83,2.39
005360,2022,4.2,2.12
005360,2023,-1.6,2.47
005380,2015,6.91,
005380,2016,5.55,0.96
005380,2017,4.75,1.09
005380,2018,-0.06,3.03
005380,2019,1.49,2.91
005380,2020,2.3,2.32
005380,2021,5.68,2.36
005380,2022,6.89,2.92
005380,2023,9.3,3.24
005390,2015,4.48,
005390,2016,2.87,1.14
005390,2017,1.04,1.72
005390,2018,2.36,1.42
005390,2019,4.26,1.42
005390,2020,4.03,1.31
005390,2021,6.19,1.96
005390,2022,9.54,2.74
005390,2023,9.34,2.66
005430,2015,3.38,
005430,2016,5.67,1.62
005430,2017,5.56,1.29
005430,2018,4.69,1.06
005430,2019,4.17,0.96
005430,2020,-16.39,9.6
005430,2021,-0.26,9.19
005430,2022,0.65,8.64
005430,2023,6.24,8.93
005440,2015,4.16,
005440,2016,4.17,0.01
005440,2017,3.44,0.42
005440,2018,4.22,0.37
005440,2019,2.88,0.59
005440,2020,2.43,0.79
005440,2021,1.68,0.97
005440,2022,1.53,1.09
005440,2023,-0.42,1.27
005490,2015,4.14,
005490,2016,5.36,0.86
005490,2017,7.62,1.77
005490,2018,8.53,2.02
005490,2019,6.01,1.76
005490,2020,4.16,1.75
005490,2021,12.1,2.98
005490,2023,4.58,3.68
005500,2015,16.61,
005500,2016,17.57,0.68
005500,2017,19.14,1.28
005500,2018,22.9,2.77
005500,2019,18.56,2.41
005500,2020,13.71,3.3
005500,2021,13.56,3.96
005500,2022,8.46,5.49
005500,2023,7.01,4.62
005610,2015,4.14,
005610,2016,3.5,0.45
005610,2017,2.65,0.75
005610,2018,2.72,0.71
005610,2019,1.88,0.87
005610,2020,2.01,0.65
005610,2021,2.25,0.37
005610,2022,2.7,0.39
005610,2023,2.67,0.37
005670,2015,3.88,
005670,2016,3.47,0.29
005670,2017,4.12,0.33
005670,2018,6.03,1.14
005670,2019,5.96,1.21
005670,2020,4.5,1.14
005670,2021,4.11,0.97
005670,2022,3.3,1.19
005670,2023,3.63,1.03
005680,2015,5.28,
005680,2016,4.49,0.56
005680,2017,3.89,0.7
005680,2018,5.25,0.67
005680,2019,2.31,1.23
005680,2020,4.61,1.12
005680,2021,6.58,1.59
005680,2022,7.15,1.9
005680,2023,3.64,2.02
005710,2015,1.98,
005710,2016,4.91,2.07
005710,2017,5.34,1.83
005710,2018,4.37,1.5
005710,2019,3.98,1.3
005710,2020,4.37,0.53
005710,2021,3.95,0.56
005710,2022,4.26,0.21
005710,2023,6.08,0.89
005720,2015,28.02,
005720,2016,33.93,4.18
005720,2017,23.38,5.29
005720,2018,10.56,9.93
005720,2019,9.82,10.68
005720,2020,3.17,12.33
005720,2021,1.4,8.65
005720,2022,-0.75,5.08
005720,2023,7.28,4.31
005740,2015,7.26,
005740,2016,5.55,1.21
005740,2017,3.41,1.93
005740,2018,3.8,1.77
005740,2019,3.74,1.63
005740,2020,5.88,1.15
005740,2021,4.23,0.98
005740,2022,3.93,0.89
005740,2023,6.86,1.37
005750,2015,6.7,
005750,2016,6.86,0.11
005750,2017,5.2,0.92
005750,2018,2.98,1.8
005750,2019,1.75,2.27
005750,2020,0.74,2.51
005750,2021,0.93,1.84
005750,2022,0.57,1.0
005750,2023,1.52,0.51
005800,2015,3.36,
005800,2016,1.76,1.13
005800,2017,3.27,0.9
005800,2018,0.44,1.39
005800,2019,0.12,1.52
005800,2020,0.29,1.34
005800,2021,1.95,1.36
005800,2022,3.28,1.37
005800,2023,1.06,1.3
005810,2015,13.08,
005810,2016,22.35,6.55
005810,2017,23.39,5.68
005810,2018,11.94,6.01
005810,2019,4.08,8.01
005810,2020,3.54,9.56
005810,2021,19.85,9.0
005810,2022,20.68,8.24
005810,2023,16.68,8.49
005820,2015,8.81,
005820,2016,12.18,2.38
005820,2017,6.72,2.75
005820,2018,2.5,4.05
005820,2019,5.29,3.65
005820,2020,7.93,3.57
005820,2021,4.01,2.15
005820,2022,4.15,2.02
005820,2023,6.0,1.6
005850,2015,4.54,
005850,2016,6.88,1.65
005850,2017,4.25,1.44
005850,2018,0.29,2.73
005850,2019,1.93,2.54
005850,2020,3.72,2.49
005850,2021,3.68,1.64
005850,2022,4.74,1.76
005850,2023,7.98,2.24
005860,2015,-3.45,
005860,2016,2.14,3.95
005860,2017,-0.29,2.8
005860,2018,0.67,2.37
005860,2019,1.29,2.16
005860,2020,1.03,0.89
005860,2021,3.83,1.53
005860,2022,-2.02,2.08
005860,2023,0.45,2.09
005930,2015,13.16,
005930,2016,14.49,0.94
005930,2017,22.39,4.99
005930,2018,24.16,5.53
005930,2019,12.05,5.6
005930,2020,15.2,5.3
005930,2021,18.47,4.99
005930,2022,14.35,4.69
005930,2023,2.54,6.04
005950,2016,4.13,
005950,2017,2.06,1.46
005950,2018,0.42,1.86
005950,2019,0.62,1.71
005950,2020,-2.81,2.54
005950,2021,4.82,2.77
005950,2022,1.63,2.74
005950,2023,-2.81,3.23
005960,2015,-5.1,
005960,2016,2.75,5.55
005960,2017,3.64,4.81
005960,2018,3.54,4.22
005960,2019,4.8,4.0
005960,2020,4.29,0.78
005960,2021,5.35,0.77
005960,2022,2.82,1.0
005960,2023,1.59,1.54
005990,2015,2.36,
005990,2016,3.22,0.61
005990,2017,3.7,0.68
005990,2018,4.49,0.89
005990,2019,5.31,1.14
005990,2020,5.02,0.88
005990,2021,5.19,0.66
005990,2022,3.71,0.66
005990,2023,3.83,0.78
006040,2015,4.22,
006040,2016,9.61,3.81
006040,2017,9.43,3.06
006040,2018,7.27,2.51
006040,2019,7.22,2.18
006040,2020,10.73,1.55
006040,2021,9.3,1.52
006040,2022,5.48,2.04
006040,2023,5.19,2.4
006050,2015,-2.59,
006050,2016,0.48,2.17
006050,2017,2.24,2.44
006050,2018,-1.63,2.16
006050,2019,1.36,2.03
006050,2020,-3.2,2.23
006050,2021,-12.25,5.78
006050,2022,3.34,6.03
006050,2023,1.23,6.26
006060,2015,5.93,
006060,2016,7.73,1.27
006060,2017,8.23,1.21
006060,2018,5.19,1.44
006060,2019,7.96,1.36
006060,2020,6.34,1.29
006060,2021,1.25,2.83
006060,2022,3.83,2.55
006060,2023,1.69,2.91
006090,2015,5.57,
006090,2016,8.01,1.73
006090,2017,7.79,1.35
006090,2018,4.22,1.82
006090,2019,7.21,1.62
006090,2020,8.16,1.64
006090,2021,6.2,1.58
006090,2022,2.76,2.2
006090,2023,4.16,2.21
006110,2015,-1.43,
006110,2016,2.78,2.98
006110,2017,2.53,2.36
006110,2018,3.23,2.16
006110,2019,3.37,2.0
006110,2020,3.75,0.48
006110,2021,6.11,1.37
006110,2022,7.23,1.82
006110,2023,1.41,2.31
006120,2015,2.17,
006120,2016,3.53,0.96
006120,2017,1.63,0.98
006120,2018,1.44,0.94
006120,2019,3.46,0.99
006120,2020,3.83,1.15
006120,2021,1.12,1.25
006120,2022,4.16,1.42
006120,2023,2.87,1.2
006140,2015,6.67,
006140,2016,6.67,0.0
006140,2017,7.56,0.51
006140,2018,6.04,0.63
006140,2019,5.93,0.65
006140,2020,5.35,0.84
006140,2021,5.7,0.85
006140,2022,3.86,0.89
006140,2023,4.44,0.88
006200,2015,-0.97,
006200,2016,-1.55,0.41
006200,2017,2.43,2.15
006200,2018,1.38,1.89
006200,2019,-5.58,3.11
006200,2020,-0.09,3.12
006200,2021,11.63,6.23
006200,2022,9.27,7.05
006200,2023,-9.25,9.09
006260,2015,2.72,
006260,2016,4.77,1.45
006260,2017,5.59,1.48
006260,2018,5.04,1.25
006260,2019,3.46,1.19
006260,2020,4.01,0.84
006260,2021,4.46,0.84
006260,2022,3.84,0.61
006260,2023,3.68,0.38
006280,2015,8.75,
006280,2016,6.55,1.56
006280,2017,7.01,1.16
006280,2018,3.76,2.07
006280,2019,2.94,2.4
006280,2020,3.34,1.91
006280,2021,4.79,1.63
006280,2022,4.75,0.83
006280,2023,2.12,1.17
006360,2015,1.15,
006360,2016,1.3,0.11
006360,2017,2.73,0.87
006360,2018,8.1,3.27
006360,2019,7.37,3.36
006360,2020,7.41,3.13
006360,2021,7.15,2.17
006360,2022,4.51,1.39
006360,2023,-2.89,4.42
006370,2015,0.81,
006370,2016,0.41,0.28
006370,2017,-13.78,8.31
006370,2018,-15.35,8.79
006370,2019,-14.03,8.24
006370,2020,-19.27,7.49
006370,2021,-22.09,3.64
006370,2022,-23.27,4.05
006370,2023,-24.51,4.17
006380,2015,-22.46,
006380,2016,-4.63,12.61
006380,2017,4.48,13.7
006380,2018,2.7,12.3
006380,2019,-10.76,10.96
006380,2020,-23.35,11.3
006380,2021,0.62,11.73
006380,2022,-28.63,13.98
006380,2023,-52.22,19.96
006390,2015,14.46,
006390,2016,14.09,0.26
006390,2017,7.14,4.12
006390,2018,6.02,4.47
006390,2019,9.17,3.91
006390,2020,17.09,4.72
006390,2021,9.06,4.34
006390,2022,7.46,4.3
006390,2023,9.51,3.79
006400,2015,-0.79,
006400,2016,-17.81,12.03
006400,2017,1.85,10.67
006400,2018,7.81,10.99
006400,2019,4.58,9.99
006400,2020,5.94,10.45
006400,2021,7.88,2.51
006400,2022,8.98,1.76
006400,2023,7.19,1.71
006570,2015,-1.37,
006570,2016,2.48,2.72
006570,2017,1.01,1.94
006570,2018,-0.52,1.7
006570,2019,-1.35,1.67
006570,2020,-4.38,2.59
006570,2021,1.9,2.43
006570,2022,3.99,3.19
006570,2023,-3.39,3.53
006620,2017,13.18,
006620,2018,5.42,5.49
006620,2019,5.16,4.56
006620,2020,5.47,3.92
006620,2021,5.25,3.52
006620,2022,8.74,1.53
006620,2023,6.78,1.52
006650,2015,15.7,
006650,2016,21.49,4.09
006650,2017,15.97,3.27
006650,2018,12.48,3.74
006650,2019,5.49,5.86
006650,2020,9.04,6.19
006650,2021,7.13,4.22
006650,2022,-9.66,8.54
006650,2023,-2.49,7.81
006660,2015,3.38,
006660,2016,2.2,0.83
006660,2017,4.65,1.23
006660,2018,-1.4,2.6
006660,2019,-5.42,4.09
006660,2020,-2.04,3.91
006660,2021,1.47,3.8
006660,2022,9.13,5.49
006660,2023,4.32,5.63
006730,2015,22.05,
006730,2016,23.46,1.0
006730,2017,-24.35,27.21
006730,2018,-0.01,22.49
006730,2019,11.29,19.66
006730,2020,-26.75,21.98
006730,2021,-5.51,16.24
006730,2022,14.18,16.32
006730,2023,22.0,19.44
006740,2015,-2.83,
006740,2016,0.9,2.64
006740,2017,3.13,3.01
006740,2018,16.26,8.3
006740,2019,10.91,7.76
006740,2020,10.41,6.25
006740,2021,6.71,4.92
006740,2022,7.4,3.78
006740,2023,-3.62,5.87
006840,2015,3.79,
